date,open,high,low,close,volume,symbol,sma_20,sma_50,sma_200,ema_20,ema_50,ema_200,rsi_14,macd_line,macd_signal,macd_hist,vwap,vwap_upper_1,vwap_lower_1,vwap_upper_2,vwap_lower_2
2025-11-07,2751.32,2794.0,2747.64,2770.82,612374,TCS,2917.791,3067.552,3322.5077,2902.0035,3019.4234,3295.928,27.1969,-82.7914,-72.3507,-10.4407,2908.2875,3012.8355,2803.7395,3117.3835,2699.1915
2025-11-10,2764.52,2785.97,2722.97,2754.47,2148421,TCS,2899.996,3060.6354,3318.5236,2887.9527,3009.0331,3290.5403,26.034,-84.3036,-74.7412,-9.5624,2888.894,2989.1383,2788.6497,3089.3825,2688.4055
2025-11-11,2736.28,2789.92,2730.23,2760.08,728572,TCS,2881.769,3053.272,3314.1038,2875.7744,2999.2702,3285.2621,27.1845,-84.0801,-76.609,-7.4711,2871.4594,2961.3149,2781.6039,3051.1704,2691.7484
2025-11-12,2820.05,2827.03,2759.8,2793.42,1462659,TCS,2867.7595,3044.2,3309.8306,2867.9311,2991.1977,3280.3682,33.7771,-80.2872,-77.3447,-2.9425,2862.0938,2941.7254,2782.4622,3021.3569,2702.8307
2025-11-13,2757.96,2786.28,2738.22,2762.25,461207,TCS,2857.224,3034.0586,3305.3667,2857.8662,2982.2193,3275.2128,30.9553,-78.8871,-77.6531,-1.234,2855.8898,2934.806,2776.9736,3013.7221,2698.0575
2025-11-14,2786.63,2811.63,2693.02,2752.32,747913,TCS,2844.673,3024.0444,3300.7964,2847.8142,2973.2037,3270.0098,30.0928,-77.6834,-77.6592,-0.0242,2848.5674,2922.8471,2774.2877,2997.1268,2700.008
2025-11-17,2775.5,2794.23,2728.04,2761.13,1070137,TCS,2833.2915,3014.334,3296.3974,2839.5586,2964.887,3264.9464,31.9056,-75.1521,-77.1578,2.0057,2834.6698,2902.9024,2766.4372,2971.135,2698.2046
2025-11-18,2698.51,2807.84,2692.68,2750.26,819411,TCS,2824.84,3004.4414,3291.5953,2831.0539,2956.4703,3259.8251,30.8429,-73.1797,-76.3622,3.1825,2826.1282,2893.6123,2758.6441,2961.0964,2691.16
2025-11-19,2766.68,2814.99,2706.06,2760.52,1077801,TCS,2817.609,2994.987,3287.0054,2824.3364,2948.786,3254.8569,33.1077,-69.9819,-75.0861,5.1042,2815.2978,2881.4598,2749.1358,2947.6218,2682.9738
2025-11-20,2640.02,2717.09,2627.7,2672.4,2226127,TCS,2804.3665,2984.3426,3282.0578,2809.8663,2937.9473,3249.0613,25.4107,-73.7085,-74.8106,1.1021,2797.9093,2865.3572,2730.4614,2932.8051,2663.0135
2025-11-21,2650.72,2703.06,2620.04,2661.55,1748187,TCS,2792.6525,2972.3556,3277.4464,2795.7409,2927.1082,3243.2154,24.6508,-76.6537,-75.1792,-1.4745,2785.6129,2856.5919,2714.6339,2927.5709,2643.6549
2025-11-24,2626.75,2751.02,2620.03,2685.52,2502498,TCS,2780.711,2961.2308,3273.1311,2785.2437,2917.6341,3237.6662,29.6557,-76.1756,-75.3785,-0.7971,2770.9089,2838.5783,2703.2395,2906.2476,2635.5702
2025-11-25,2737.94,2773.7,2648.65,2711.18,1323766,TCS,2771.0465,2950.8004,3268.9962,2778.19,2909.5379,3232.4275,34.6593,-72.8859,-74.88,1.9941,2763.6525,2826.336,2700.969,2889.0196,2638.2854
2025-11-26,2640.93,2731.75,2609.06,2670.4,955645,TCS,2759.451,2938.7842,3264.888,2767.9243,2900.1599,3226.8352,30.8978,-72.731,-74.4502,1.7192,2748.6959,2807.1246,2690.2672,2865.5533,2631.8385
2025-11-27,2674.83,2690.83,2581.99,2636.41,764519,TCS,2747.096,2926.1122,3260.8916,2755.3991,2889.8168,3220.9604,28.1551,-74.4923,-74.4586,-0.0337,2742.719,2799.6404,2685.7976,2856.5618,2628.8762
2025-11-28,2633.65,2684.43,2598.09,2641.26,1081514,TCS,2737.7095,2914.2718,3256.7058,2744.5287,2880.0695,3215.1922,29.1219,-74.6364,-74.4942,-0.1422,2731.3333,2789.5043,2673.1623,2847.6753,2614.9913
2025-12-01,2609.78,2624.68,2567.8,2596.24,1049766,TCS,2725.6755,2902.5622,3252.05,2730.406,2868.9389,3209.0335,25.6689,-77.4901,-75.0933,-2.3968,2723.2372,2784.611,2661.8634,2845.9848,2600.4896
2025-12-02,2607.06,2659.35,2545.54,2602.44,695325,TCS,2715.1345,2891.7028,3247.5195,2718.2188,2858.488,3202.9977,26.9535,-78.3482,-75.7443,-2.6039,2715.3571,2778.96,2651.7542,2842.5629,2588.1513
2025-12-03,2631.07,2721.35,2608.78,2665.07,655498,TCS,2708.556,2883.138,3243.3064,2713.157,2850.903,3197.6452,38.5129,-73.1316,-75.2218,2.0902,2708.6429,2770.1415,2647.1443,2831.6401,2585.6457
2025-12-04,2623.01,2694.69,2575.16,2634.92,2480655,TCS,2702.133,2873.7228,3239.2068,2705.7058,2842.433,3192.0459,35.5929,-70.6161,-74.3006,3.6845,2697.1097,2759.2852,2634.9342,2821.4608,2572.7586
2025-12-05,2645.67,2669.27,2628.41,2648.84,1247093,TCS,2696.034,2865.2142,3234.9394,2700.29,2834.8412,3186.6409,37.9327,-66.7302,-72.7866,6.0564,2692.9375,2753.9934,2631.8816,2815.0492,2570.8258
2025-12-08,2616.7,2651.93,2609.73,2630.83,879722,TCS,2689.852,2857.2778,3230.4105,2693.6748,2826.8407,3181.1104,36.1051,-64.3619,-71.1016,6.7397,2685.1456,2746.2327,2624.0585,2807.3198,2562.9714
2025-12-09,2705.25,2720.27,2649.0,2684.64,1406610,TCS,2686.08,2850.5592,3226.2386,2692.8143,2821.2642,3176.1704,44.6809,-57.4804,-68.3774,10.897,2682.9024,2741.7117,2624.0931,2800.5211,2565.2837
2025-12-10,2621.64,2661.54,2614.17,2637.86,1041746,TCS,2678.302,2842.132,3221.8578,2687.5806,2814.0719,3170.8141,39.6931,-55.1656,-65.735,10.5694,2674.2962,2728.2488,2620.3436,2782.2014,2566.391
2025-12-11,2648.9,2665.15,2636.2,2650.68,1588901,TCS,2672.7235,2833.4182,3217.4334,2684.0663,2807.6644,3165.6387,41.6166,-51.7007,-62.9282,11.2275,2671.2171,2721.6887,2620.7455,2772.1603,2570.2739
2025-12-12,2676.34,2729.81,2656.59,2693.2,1249757,TCS,2669.7675,2824.3176,3212.6334,2684.9361,2803.1756,3160.9378,47.5875,-45.0049,-59.3435,14.3386,2669.934,2717.1227,2622.7453,2764.3114,2575.5566
2025-12-15,2623.41,2719.49,2614.15,2666.82,926701,TCS,2665.052,2814.1574,3208.1298,2683.2108,2797.8283,3156.0212,44.5438,-41.3504,-55.7449,14.3945,2666.0275,2708.0331,2624.0219,2750.0386,2582.0164
2025-12-16,2668.6,2773.02,2648.19,2710.6,963210,TCS,2663.069,2805.1766,3203.8654,2685.8193,2794.4076,3151.5891,50.2329,-34.5236,-51.5006,16.977,2665.019,2703.5859,2626.4521,2742.1529,2587.8851
2025-12-17,2797.42,2835.25,2757.04,2796.14,1145440,TCS,2664.85,2798.1322,3200.2798,2696.326,2794.4755,3148.0523,59.0683,-21.9578,-45.5921,23.6343,2666.8414,2710.6164,2623.0664,2754.3914,2579.2914
2025-12-18,2829.17,2855.35,2776.95,2816.15,713744,TCS,2672.0375,2792.8116,3196.8466,2707.7378,2795.3255,3144.7498,60.8206,-10.2663,-38.5269,28.2606,2670.6989,2726.0496,2615.3482,2781.4002,2559.9976
2025-12-19,2829.75,2868.08,2733.72,2800.9,1941429,TCS,2679.005,2787.2864,3192.7244,2716.6104,2795.5441,3141.3284,58.7562,-2.2058,-31.2627,29.0569,2681.6185,2743.9144,2619.3226,2806.2103,2557.0267
2025-12-22,2861.49,2880.57,2812.31,2846.44,1446753,TCS,2687.051,2782.0078,3189.0343,2728.9751,2797.54,3138.3942,62.8153,7.7673,-23.4567,31.224,2691.3259,2764.0301,2618.6217,2836.7343,2545.9175
2025-12-23,2788.51,2854.01,2748.94,2801.47,2199093,TCS,2691.5655,2775.5448,3184.9594,2735.8794,2797.6941,3135.0417,56.8638,11.9051,-16.3843,28.2894,2700.1642,2777.1245,2623.2039,2854.0848,2546.2436
2025-12-24,2758.98,2800.77,2707.97,2754.37,1132696,TCS,2695.764,2769.16,3180.8338,2737.6404,2795.9952,3131.2539,51.3737,11.2541,-10.8566,22.1107,2703.8147,2781.8426,2625.7868,2859.8706,2547.7588
2025-12-25,2787.51,2811.16,2681.67,2746.42,1161046,TCS,2701.2645,2764.6292,3176.4651,2738.4766,2794.051,3127.4248,50.4877,9.9816,-6.689,16.6706,2707.8534,2785.3526,2630.3542,2862.8519,2552.8549
2025-12-26,2840.18,2846.38,2756.37,2801.37,2923306,TCS,2709.27,2760.5898,3172.4904,2744.4664,2794.338,3124.1804,56.121,13.2543,-2.7003,15.9546,2720.7185,2799.9437,2641.4933,2879.1688,2562.2682
2025-12-29,2796.46,2825.19,2773.67,2799.43,2316804,TCS,2719.4295,2756.8032,3168.5312,2749.701,2794.5377,3120.9491,55.8792,15.5126,0.9423,14.5703,2731.8523,2808.8159,2654.8887,2885.7795,2577.9251
2025-12-30,2767.44,2809.19,2731.49,2770.34,662867,TCS,2727.8245,2753.8242,3164.8718,2751.6667,2793.5888,3117.4604,52.2454,14.7846,3.7107,11.0739,2735.9649,2808.5275,2663.4023,2881.09,2590.8398
2025-12-31,2765.68,2850.68,2753.25,2801.97,792800,TCS,2734.6695,2751.7608,3161.6627,2756.4575,2793.9175,3114.3212,55.6245,16.5689,6.2824,10.2865,2739.4659,2812.2535,2666.6783,2885.0411,2593.8907
2026-01-01,2836.32,2849.73,2734.96,2792.34,655655,TCS,2742.5405,2748.8626,3158.5508,2759.8748,2793.8556,3111.1174,54.3632,17.0099,8.4279,8.582,2750.6043,2820.4916,2680.717,2890.3789,2610.8297
2026-01-02,2866.58,2867.66,2833.49,2850.57,1010616,TCS,2752.627,2747.9574,3155.359,2768.5125,2796.0797,3108.5249,60.2347,21.8066,11.1036,10.703,2759.318,2829.5271,2689.1089,2899.7362,2618.8998
2026-01-05,2840.93,2846.69,2785.36,2816.02,1066221,TCS,2761.8865,2745.7908,3152.2297,2773.037,2796.8617,3105.6144,55.659,22.5601,13.3949,9.1652,2765.9033,2831.2472,2700.5594,2896.5911,2635.2155
2026-01-06,2822.22,2842.81,2803.89,2823.35,554173,TCS,2768.822,2744.1684,3149.3758,2777.8287,2797.9004,3102.8058,56.4155,23.4781,15.4115,8.0666,2771.6361,2835.6981,2707.5741,2899.76,2643.5122
2026-01-07,2781.7,2860.27,2779.09,2819.68,4460696,TCS,2777.913,2742.5158,3146.5827,2781.8146,2798.7545,3099.9886,55.9013,23.637,17.0566,6.5804,2783.8689,2840.8805,2726.8573,2897.8922,2669.8456
2026-01-08,2747.67,2822.25,2703.16,2762.71,1979487,TCS,2783.5145,2740.0998,3143.6194,2779.9951,2797.341,3096.6326,48.5097,18.9475,17.4348,1.5127,2789.6616,2838.4202,2740.903,2887.1789,2692.1443
2026-01-09,2772.18,2803.24,2770.75,2787.0,501599,TCS,2788.2045,2739.26,3140.4341,2780.6622,2796.9355,3093.5517,51.4569,16.9952,17.3469,-0.3517,2793.8367,2837.7182,2749.9552,2881.5996,2706.0738
2026-01-12,2765.07,2797.19,2704.09,2750.64,686026,TCS,2792.3955,2737.5344,3136.9596,2777.8029,2795.12,3090.1397,47.11,12.3714,16.3518,-3.9804,2796.9473,2831.673,2762.2216,2866.3987,2727.4959
2026-01-13,2763.91,2779.86,2680.58,2730.22,1294078,TCS,2793.3765,2735.8736,3133.293,2773.2712,2792.5749,3086.5584,44.8201,6.9788,14.4772,-7.4984,2796.8361,2829.3356,2764.3366,2861.8352,2731.837
2026-01-14,2770.19,2781.85,2699.14,2740.5,1813013,TCS,2790.5945,2734.7508,3130.2118,2770.1502,2790.5327,3083.115,46.2369,3.4943,12.2806,-8.7863,2793.3785,2827.945,2758.812,2862.5115,2724.2455
2026-01-15,2754.92,2790.47,2733.38,2761.92,1738387,TCS,2787.883,2734.7216,3126.5448,2769.3663,2789.4107,3079.919,49.1658,2.4333,10.3112,-7.8779,2791.0403,2825.6235,2756.4571,2860.2067,2721.8739
2026-01-16,2757.63,2862.52,2744.17,2803.35,1639838,TCS,2788.0055,2735.3722,3123.1909,2772.6029,2789.9573,3077.1671,54.3463,4.8792,9.2248,-4.3456,2791.0748,2825.7107,2756.4389,2860.3467,2721.8029
2026-01-19,2834.77,2841.91,2794.92,2818.42,1563809,TCS,2786.6045,2736.6512,3120.0107,2776.9664,2791.0735,3074.5925,56.0989,7.9421,8.9682,-1.0261,2789.8364,2822.4944,2757.1784,2855.1523,2724.5205
2026-01-20,2818.06,2922.46,2802.92,2862.69,523339,TCS,2789.6655,2738.7034,3117.2587,2785.1306,2793.882,3072.484,60.8531,13.7827,9.9311,3.8516,2790.2766,2827.0153,2753.5379,2863.7539,2716.7993
2026-01-21,2817.71,2895.76,2788.28,2842.02,1215148,TCS,2794.048,2739.6754,3114.4122,2790.5486,2795.7697,3070.1909,57.7106,16.5528,11.2555,5.2973,2793.9024,2831.4286,2756.3762,2868.9547,2718.8501
2026-01-22,2825.33,2934.33,2796.57,2865.45,1214496,TCS,2799.9995,2741.7394,3111.9169,2797.6821,2798.5023,3068.1536,60.2184,20.4035,13.0851,7.3184,2798.8662,2837.8515,2759.8809,2876.8367,2720.8957
2026-01-23,2900.16,2935.42,2834.96,2885.19,1177569,TCS,2804.1905,2744.3968,3108.8634,2806.0162,2801.9018,3066.3331,62.2495,24.7627,15.4206,9.3421,2802.377,2845.7733,2758.9807,2889.1695,2715.5845
2026-01-26,2824.77,2851.97,2822.51,2837.24,568421,TCS,2806.081,2745.919,3105.8627,2808.9899,2803.2876,3064.0536,54.915,24.0707,17.1506,6.9201,2803.4378,2847.4352,2759.4404,2891.4326,2715.443
2026-01-27,2844.8,2890.7,2811.24,2850.97,459439,TCS,2810.1125,2747.9332,3102.8229,2812.988,2805.1575,3061.9333,56.4956,24.3494,18.5904,5.759,2805.1949,2849.4384,2760.9514,2893.6818,2716.708
2026-01-28,2944.01,2946.96,2890.3,2918.63,2397750,TCS,2815.9455,2751.0954,3100.1317,2823.0491,2809.6074,3060.5074,63.3202,29.6878,20.8099,8.8779,2815.5475,2865.9258,2765.1692,2916.3041,2714.7909
2026-01-29,2933.3,3009.65,2867.68,2938.67,1023423,TCS,2823.262,2756.4208,3097.219,2834.0606,2814.6687,3059.2951,65.0682,35.1305,23.674,11.4565,2820.7996,2877.7642,2763.835,2934.7289,2706.8703
2026-01-30,2977.77,3063.65,2977.13,3020.39,1059324,TCS,2831.753,2763.5976,3094.8228,2851.8063,2822.7362,3058.908,71.1133,45.5134,28.0419,17.4715,2827.5318,2899.4697,2755.5939,2971.4077,2683.6559
2026-02-02,3042.31,3055.18,3006.58,3030.88,1228226,TCS,2842.496,2770.5048,3092.5909,2868.8609,2830.8987,3058.6291,71.7882,53.9663,33.2268,20.7395,2837.2014,2921.6259,2752.7769,3006.0504,2668.3524
2026-02-03,2983.35,3041.14,2965.15,3003.14,676148,TCS,2851.4855,2776.344,3090.3866,2881.6494,2837.6533,3058.077,67.3096,57.7611,38.1336,19.6275,2841.6054,2933.1556,2750.0552,3024.7059,2658.5049
2026-02-04,2997.4,3018.35,2947.44,2982.89,2767731,TCS,2859.646,2782.5938,3087.6259,2891.2914,2843.3488,3057.3289,64.1628,58.4605,42.199,16.2615,2860.7555,2956.4997,2765.0113,3052.244,2669.267
2026-02-05,2944.59,3004.64,2887.39,2946.02,654830,TCS,2868.8115,2788.786,3085.0407,2896.5036,2847.3752,3056.2213,58.7748,55.4011,44.8394,10.5617,2871.0816,2965.8264,2776.3368,3060.5712,2681.592
2026-02-06,2940.39,2962.66,2914.63,2938.64,693213,TCS,2876.3935,2794.7336,3082.2909,2900.5166,2850.9542,3055.0513,57.7299,51.7841,46.2284,5.5557,2874.7304,2968.6475,2780.8133,3062.5646,2686.8962
2026-02-09,2985.55,3037.05,2889.44,2963.24,974706,TCS,2887.0235,2802.0736,3079.6994,2906.4903,2855.3575,3054.1378,60.2658,50.3225,47.0472,3.2753,2881.6747,2972.5931,2790.7563,3063.5116,2699.8378
2026-02-10,2957.32,2976.92,2914.67,2945.8,1162317,TCS,2897.8025,2808.9408,3077.1406,2910.234,2858.9043,3053.0598,57.6263,47.2127,47.0803,0.1324,2892.6935,2976.5481,2808.8389,3060.4028,2724.9842
2026-02-11,2890.65,2971.2,2850.55,2910.87,1763443,TCS,2906.321,2813.8568,3074.2846,2910.2946,2860.9422,3051.645,52.6523,41.4517,45.9546,-4.5029,2905.2638,2980.5089,2830.0187,3055.754,2754.7736
2026-02-12,2905.36,2922.57,2890.33,2906.45,1159588,TCS,2913.5475,2819.2874,3071.3564,2909.9285,2862.7268,3050.2003,52.0401,36.1132,43.9863,-7.8731,2915.7374,2982.8899,2848.5849,3050.0423,2781.4325
2026-02-13,2865.98,2902.24,2785.39,2843.82,1065074,TCS,2915.571,2823.187,3068.1912,2903.6324,2861.9853,3048.1467,44.1991,26.5229,40.4936,-13.9707,2920.3503,2984.5522,2856.1484,3048.7542,2791.9464
2026-02-16,2872.27,2877.82,2773.59,2825.71,2334745,TCS,2915.9355,2827.0846,3064.8147,2896.2112,2860.5628,3045.9334,42.2182,17.2622,35.8473,-18.5851,2917.7978,2981.4374,2854.1582,3045.0769,2790.5187
2026-02-17,2804.45,2833.7,2720.73,2777.22,1527922,TCS,2911.662,2828.9362,3061.4228,2884.8787,2857.2944,3043.2597,37.3867,5.9418,29.8662,-23.9244,2910.3961,2980.3556,2840.4366,3050.3152,2770.477
2026-02-18,2803.99,2832.37,2721.86,2777.11,960138,TCS,2908.4165,2831.7212,3057.8802,2874.615,2854.1499,3040.6114,37.3763,-3.0039,23.2922,-26.2961,2908.5913,2983.296,2833.8866,3058.0007,2759.1819
2026-02-19,2894.79,2904.35,2774.35,2839.35,508724,TCS,2907.1115,2835.4946,3054.6508,2871.2565,2853.5696,3038.6088,46.4897,-5.0135,17.6311,-22.6446,2909.3019,2985.0178,2833.586,3060.7337,2757.8701
2026-02-20,2902.11,2910.35,2808.0,2859.17,1075477,TCS,2905.8105,2838.814,3051.2262,2870.1054,2853.7892,3036.8233,49.0333,-4.9497,13.1149,-18.0646,2908.2413,2984.5746,2831.908,3060.908,2755.5746
2026-02-23,2819.99,2878.88,2749.06,2813.97,879264,TCS,2904.647,2841.757,3047.9602,2864.7592,2852.2276,3034.6059,43.9074,-8.449,8.8021,-17.2511,2906.4962,2984.0965,2828.8959,3061.6969,2751.2955
2026-02-24,2791.08,2828.62,2789.16,2808.89,879655,TCS,2902.543,2843.7228,3044.5834,2859.4383,2850.5281,3032.36,43.3588,-11.4995,4.7418,-16.2413,2904.0619,2983.7369,2824.3869,3063.412,2744.7118
2026-02-25,2843.47,2866.97,2775.05,2821.01,1161229,TCS,2897.662,2844.2202,3041.6434,2855.7784,2849.3706,3030.257,45.1206,-12.7917,1.2351,-14.0268,2898.4847,2980.0892,2816.8802,3061.6936,2735.2758
2026-02-26,2846.85,2872.95,2784.46,2828.71,2192815,TCS,2892.164,2844.4714,3038.5609,2853.2005,2848.5603,3028.2515,46.2642,-13.0441,-1.6207,-11.4234,2890.6329,2973.0297,2808.2361,3055.4265,2725.8393
2026-02-27,2878.21,2880.86,2802.84,2841.85,396078,TCS,2883.237,2845.2904,3035.3104,2852.1195,2848.2972,3026.3968,48.2461,-12.0449,-3.7056,-8.3393,2884.1171,2961.4037,2806.8305,3038.6904,2729.5438
2026-03-02,2783.87,2791.46,2725.14,2758.3,2185440,TCS,2869.608,2843.5276,3032.1097,2843.1843,2844.7679,3023.7292,38.5181,-17.7898,-6.5224,-11.2674,2865.9217,2939.7591,2792.0843,3013.5964,2718.247
2026-03-03,2703.74,2800.57,2674.79,2737.68,1887609,TCS,2856.335,2842.2518,3028.9298,2833.1363,2840.5684,3020.8829,36.5589,-23.733,-9.9645,-13.7685,2853.1557,2925.5715,2780.7399,2997.9874,2708.324
2026-03-04,2700.47,2755.6,2688.84,2722.22,494684,TCS,2843.3015,2841.6088,3025.5524,2822.5728,2835.9273,3017.9111,35.1167,-29.3521,-13.842,-15.5101,2835.4635,2907.3586,2763.5684,2979.2538,2691.6732
2026-03-05,2708.57,2758.08,2707.01,2732.54,1374135,TCS,2832.6275,2841.3312,3022.0427,2813.9983,2831.8728,3015.0716,36.906,-32.5968,-17.593,-15.0038,2826.7985,2898.4878,2755.1092,2970.177,2683.42
2026-03-06,2652.63,2715.82,2652.1,2683.96,678673,TCS,2819.8935,2838.983,3018.2143,2801.6137,2826.0723,3011.777,32.3793,-38.6428,-21.803,-16.8398,2819.7239,2894.1576,2745.2902,2968.5914,2670.8564
2026-03-09,2721.39,2726.63,2662.42,2694.53,992705,TCS,2806.458,2836.885,3014.5782,2791.4152,2820.9138,3008.6203,34.2684,-42.0962,-25.8616,-16.2346,2809.0198,2880.4062,2737.6334,2951.7927,2666.2469
2026-03-10,2687.06,2718.54,2672.82,2695.68,931007,TCS,2793.952,2835.3918,3010.7753,2782.2976,2816.0027,3005.5065,34.4829,-44.2303,-29.5353,-14.695,2798.2012,2865.695,2730.7074,2933.1888,2663.2136
2026-03-11,2679.24,2712.69,2678.82,2695.75,1447353,TCS,2783.196,2833.2674,3007.0482,2774.055,2811.2869,3002.4243,34.4969,-45.3927,-32.7068,-12.6859,2783.8234,2848.7976,2718.8492,2913.7719,2653.8749
2026-03-12,2714.41,2718.73,2619.07,2668.9,2151866,TCS,2771.3185,2830.7986,3003.1158,2764.0402,2805.7031,2999.1057,31.6972,-47.928,-35.7511,-12.1769,2768.3208,2831.2585,2705.3831,2894.1961,2642.4455
2026-03-13,2714.82,2749.29,2661.22,2705.25,979427,TCS,2764.39,2827.8922,2999.3058,2758.4411,2801.7638,2996.1817,38.924,-46.4685,-37.8945,-8.574,2762.6425,2824.8012,2700.4838,2886.9599,2638.3251
2026-03-16,2709.9,2736.75,2656.32,2696.54,1916460,TCS,2757.9315,2825.5026,2995.6268,2752.5458,2797.6373,2993.2002,37.8895,-45.4902,-39.4137,-6.0765,2751.5166,2813.6796,2689.3536,2875.8426,2627.1906
2026-03-17,2688.2,2693.05,2658.6,2675.82,1278498,TCS,2752.8615,2822.552,2992.0868,2745.2386,2792.8602,2990.0422,35.4742,-45.8582,-40.7026,-5.1556,2745.9345,2810.5289,2681.3401,2875.1234,2616.7456
2026-03-18,2655.84,2703.87,2645.46,2674.66,1651849,TCS,2747.739,2819.6516,2988.7638,2738.5168,2788.2249,2986.9041,35.3384,-45.7165,-41.7054,-4.0111,2740.0427,2806.6438,2673.4416,2873.2449,2606.8405
2026-03-19,2711.14,2735.27,2680.84,2708.06,757579,TCS,2741.1745,2818.5586,2985.5644,2735.6162,2785.0812,2984.1295,42.2003,-42.4201,-41.8483,-0.5718,2737.0895,2800.5837,2673.5953,2864.078,2610.101
2026-03-20,2630.28,2639.74,2609.88,2624.81,1776607,TCS,2729.4565,2815.3148,2981.7165,2725.0632,2778.796,2980.5542,32.8444,-45.995,-42.6776,-3.3174,2724.3737,2786.5575,2662.1899,2848.7413,2600.0061
2026-03-23,2627.27,2634.48,2601.88,2618.18,937492,TCS,2719.667,2812.6656,2977.5133,2714.8838,2772.4974,2976.9485,32.2316,-48.8006,-43.9022,-4.8984,2717.5334,2781.108,2653.9588,2844.6827,2590.3841
2026-03-24,2559.79,2612.33,2536.47,2574.4,1424728,TCS,2707.9425,2809.5492,2972.9937,2701.5044,2764.7288,2972.943,28.4557,-53.9351,-45.9088,-8.0263,2706.8524,2774.5924,2639.1124,2842.3325,2571.3723
2026-03-25,2582.42,2641.58,2522.03,2581.8,554856,TCS,2695.982,2806.3752,2968.9527,2690.104,2757.5552,2969.051,29.9495,-56.7528,-48.0776,-8.6752,2699.0881,2766.9314,2631.2448,2834.7746,2563.4016
2026-03-26,2666.29,2680.99,2647.74,2664.36,1102779,TCS,2687.7645,2804.424,2965.0057,2687.6522,2753.9004,2966.0193,43.9982,-51.7277,-48.8076,-2.9201,2686.1457,2746.6197,2625.6717,2807.0937,2565.1977
2026-03-27,2712.08,2722.11,2685.09,2703.6,1101698,TCS,2680.852,2802.429,2961.3415,2689.171,2751.9279,2963.4081,49.2118,-44.0709,-47.8603,3.7894,2684.4895,2733.1764,2635.8026,2781.8634,2587.1156
2026-03-30,2647.88,2679.48,2625.17,2652.33,620978,TCS,2675.5535,2799.1072,2957.8466,2685.6624,2748.0221,2960.3128,43.512,-41.6596,-46.6201,4.9605,2676.9552,2722.4305,2631.4799,2767.9058,2586.0046
2026-03-31,2654.93,2673.44,2584.63,2629.04,946942,TCS,2670.1215,2794.4342,2954.3471,2680.2698,2743.3561,2957.0166,41.1788,-41.1536,-45.5268,4.3732,2670.0349,2714.1676,2625.9022,2758.3002,2581.7696
2026-04-01,2675.1,2708.42,2576.65,2642.53,2064061,TCS,2666.137,2790.4444,2950.7101,2676.6755,2739.4021,2953.8874,43.0825,-39.2121,-44.2639,5.0518,2666.6902,2709.4475,2623.9329,2752.2048,2581.1756
2026-04-02,2618.16,2626.64,2597.92,2612.28,1271156,TCS,2660.124,2785.381,2947.15,2670.5426,2734.417,2950.4883,39.9593,-39.6572,-43.3426,3.6854,2660.1966,2701.5572,2618.836,2742.9178,2577.4754
2026-04-03,2568.88,2594.12,2558.62,2576.37,861160,TCS,2654.7445,2779.2046,2943.2926,2661.5738,2728.219,2946.7657,36.5701,-42.4186,-43.1578,0.7392,2656.6311,2701.5703,2611.6919,2746.5096,2566.7526
2026-04-06,2532.27,2556.68,2510.31,2533.49,814936,TCS,2646.6925,2773.1296,2939.208,2649.3753,2720.5826,2942.6535,32.9737,-47.5193,-44.0301,-3.4892,2651.0207,2702.419,2599.6224,2753.8173,2548.2241
